filename,class
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_21220.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_04572.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_27122.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_08657.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_22994.png,yes
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_04177.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_00472.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_28063.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_09197.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_00335.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_20842.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_07179.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_20664.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_11911.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_18658.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_17760.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_05855.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_08808.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_04959.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_20236.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_26488.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_03041.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_14403.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_15066.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_14041.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_08391.png,yes
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_10656.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_01746.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_00272.png,yes
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_09227.png,yes
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_15497.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_08780.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_22561.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_20379.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_26441.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_26269.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_28200.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_16002.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_02175.png,yes
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_24246.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_07080.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_17046.png,yes
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_11078.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_09851.png,yes
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_09456.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_09938.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_23088.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_23938.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_28247.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_19359.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_16069.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_24879.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_07136.png,yes
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_22347.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_22562.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_02067.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_17331.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_16689.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_13906.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_07140.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_15873.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_27654.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_09388.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_17806.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_18533.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_04817.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_15038.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_16651.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_10685.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_02050.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_16553.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_13454.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_16739.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_19437.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_07652.png,yes
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_20147.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_17780.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_16769.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_07067.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_03829.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_00748.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_25467.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_10563.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_09299.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_16764.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_09870.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_13933.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_02297.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_22555.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_04842.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_02367.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_18786.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_07939.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_14840.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_19710.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_26189.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_12715.png,yes
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_15645.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_02307.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_15485.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_19187.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_25978.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_11088.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_10414.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_25997.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_29131.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_21062.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_23900.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_15087.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_27566.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_12358.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_20456.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_03194.png,yes
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_20614.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_13285.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_09928.png,yes
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_27479.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_08412.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_01555.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_16652.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_07117.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_06000.png,yes
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_26078.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_23376.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_15154.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_28525.png,yes
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_28102.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_03700.png,yes
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_23989.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_02997.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_10603.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_15754.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_11882.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_21366.png,yes
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_22885.png,yes
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_11541.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_18210.png,yes
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_28097.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_18774.png,yes
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_07341.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_09547.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_00922.png,yes
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_25891.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_17483.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_03308.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_11758.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_00782.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_10246.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_06228.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_01714.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_17923.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_15445.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_19153.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_08532.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_01335.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_08805.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_11810.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_27386.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_28942.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_10969.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_19283.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_19687.png,yes
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_15623.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_24156.png,yes
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_06174.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_16598.png,yes
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_22017.png,yes
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_26571.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_23877.png,yes
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_14458.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_05174.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_00891.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_01054.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_11950.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_14904.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_23692.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_10901.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_26348.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_23310.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_07096.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_18075.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_00446.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_18635.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_20512.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_26815.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_16175.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_19513.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_10271.png,yes
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_03634.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_19770.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_05662.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_12484.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_04249.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_07537.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_16398.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_18234.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_22057.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_07050.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_00521.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_16320.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_14166.png,no
.\Data\Preprocessed_Data\train_images\labelled_data_cropped\train_17348.png,no
